"","Section","ShrubID","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","BMoose","BHare","BPtarmagin","BinaryBrowse","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","Section","Transect","DaltonHwy_MilePoint","Dist_to_Road_m","Side_of_Road","GMU","ShrubsSampled","ShrubsBrowsed","ShrubsBrowsed_Moose","ShrubsBrowsed_Hare","ShrubsBrowsed_Ptarmagin","Moose_Feces_Count","Hare_Feces_  Count","Ptarmagin_Feces_Count","Avg_StemLength","Avg_VertHeight","Avg_CanopyCover","GIS_Veg_Cover_Coarse","GIS_Veg_Cover_Fine","Observed_Veg_Cover_Coarse","SoilTexture","SoilMoisture","Elevation","Aspect","Slope","X_Cord","Y_Cord","Last Burn"
"196",15,"203-1-C-SAPU","203-1","SAPU",102,74,13,0,16,1,1,NA,0.0625,0.0625,NA,"Moose","Hare",NA,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449,15,1,203,905,"East","24A",9,5,5,2,NA,1,NA,NA,112.1,72.77777778,5.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",550.644958,299,23.927214,-149.794431,67.571449,0
"197",15,"203-1-D-BENA","203-1","BENA",143,46,14,0,26,2,NA,NA,0.076923077,NA,NA,"Moose",NA,NA,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449,15,1,203,905,"East","24A",9,5,5,2,NA,1,NA,NA,112.1,72.77777778,5.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",550.644958,299,23.927214,-149.794431,67.571449,0
"198",15,"203-1-D-SAPU","203-1","SAPU",121,103,12,14,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449,15,1,203,905,"East","24A",9,5,5,2,NA,1,NA,NA,112.1,72.77777778,5.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",550.644958,299,23.927214,-149.794431,67.571449,0
"199",15,"203-2-A-SAPU","203-2","SAPU",122,97,14,32,16,1,NA,NA,0.0625,NA,NA,"Moose",NA,NA,1,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,15,2,203,933.9,"East","24A",10,4,4,1,NA,NA,1,NA,121.9,79.8,10.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",566.911377,300,26.508135,-149.793674,67.571447,0
"200",15,"203-2-B-BENA","203-2","BENA",146,44,15,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,15,2,203,933.9,"East","24A",10,4,4,1,NA,NA,1,NA,121.9,79.8,10.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",566.911377,300,26.508135,-149.793674,67.571447,0
"201",15,"203-2-B-SAPU","203-2","SAPU",129,107,22,18,35,2,NA,NA,0.057142857,NA,NA,"Moose",NA,NA,1,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,15,2,203,933.9,"East","24A",10,4,4,1,NA,NA,1,NA,121.9,79.8,10.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",566.911377,300,26.508135,-149.793674,67.571447,0
"202",15,"203-2-C-BENA","203-2","BENA",118,35,14,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,15,2,203,933.9,"East","24A",10,4,4,1,NA,NA,1,NA,121.9,79.8,10.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",566.911377,300,26.508135,-149.793674,67.571447,0
"203",15,"203-3-B-BENA","203-3","BENA",108,53,11,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701,15,3,203,922.3,"East","24A",11,7,4,5,NA,NA,1,NA,116.6,84.18181818,11,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",556.241272,305,23.609533,-149.79364,67.571701,0
"204",15,"203-3-B-SAPU","203-3","SAPU",63,60,8,18,11,1,NA,NA,0.090909091,NA,NA,"Moose",NA,NA,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701,15,3,203,922.3,"East","24A",11,7,4,5,NA,NA,1,NA,116.6,84.18181818,11,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",556.241272,305,23.609533,-149.79364,67.571701,0
"205",15,"203-3-D-BENA","203-3","BENA",108,52,11,0,7,1,NA,NA,0.14,NA,NA,"Moose",NA,NA,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701,15,3,203,922.3,"East","24A",11,7,4,5,NA,NA,1,NA,116.6,84.18181818,11,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",556.241272,305,23.609533,-149.79364,67.571701,0
"206",15,"203-3-D-SAPU","203-3","SAPU",117,104,18,17,39,2,3,NA,0.051282051,0.076923077,NA,"Moose","Hare",NA,1,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701,15,3,203,922.3,"East","24A",11,7,4,5,NA,NA,1,NA,116.6,84.18181818,11,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",556.241272,305,23.609533,-149.79364,67.571701,0
"207",15,"203-4-A-BENA","203-4","BENA",85,42,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,15,4,203,951.4,"East","24A",9,6,5,2,NA,1,1,NA,89.1,62.33333333,6.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",569.135193,316,29.227108,-149.792864,67.571712,0
"208",15,"203-4-B-BENA","203-4","BENA",99,36,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,15,4,203,951.4,"East","24A",9,6,5,2,NA,1,1,NA,89.1,62.33333333,6.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",569.135193,316,29.227108,-149.792864,67.571712,0
"209",15,"203-4-B-SAPU","203-4","SAPU",76,69,15,0,18,3,NA,NA,0.166666667,NA,NA,"Moose",NA,NA,1,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,15,4,203,951.4,"East","24A",9,6,5,2,NA,1,1,NA,89.1,62.33333333,6.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",569.135193,316,29.227108,-149.792864,67.571712,0
"210",15,"203-4-C-SAPU","203-4","SAPU",75,68,9,10,9,1,NA,NA,0.111111111,NA,NA,"Moose",NA,NA,1,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,15,4,203,951.4,"East","24A",9,6,5,2,NA,1,1,NA,89.1,62.33333333,6.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",569.135193,316,29.227108,-149.792864,67.571712,0
"211",16,"209-1-C-BENA","209-1","BENA",58,59,14,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,16,1,209,698.9,"East","24A",10,3,1,1,1,NA,1,NA,81.1,64.1,5,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.345276,287,19.679848,-149.692986,67.655886,0
"212",16,"209-1-C-SAPU","209-1","SAPU",64,53,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,16,1,209,698.9,"East","24A",10,3,1,1,1,NA,1,NA,81.1,64.1,5,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.345276,287,19.679848,-149.692986,67.655886,0
"213",16,"209-1-D-BENA","209-1","BENA",76,39,10,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,16,1,209,698.9,"East","24A",10,3,1,1,1,NA,1,NA,81.1,64.1,5,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.345276,287,19.679848,-149.692986,67.655886,0
"214",16,"209-1-D-SAPU","209-1","SAPU",53,47,13,0,9,1,NA,NA,0.111111111,NA,NA,"Moose",NA,NA,1,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,16,1,209,698.9,"East","24A",10,3,1,1,1,NA,1,NA,81.1,64.1,5,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.345276,287,19.679848,-149.692986,67.655886,0
"215",16,"209-2-A-SAPU","209-2","SAPU",55,46,9,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656,16,2,209,728.5,"East","24A",12,NA,NA,NA,NA,NA,NA,NA,85.8,67.75,3.25,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.911133,287,21.070175,-149.692261,67.656,0
"216",16,"209-2-B-BENA","209-2","BENA",104,57,18,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656,16,2,209,728.5,"East","24A",12,NA,NA,NA,NA,NA,NA,NA,85.8,67.75,3.25,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.911133,287,21.070175,-149.692261,67.656,0
"217",16,"209-2-D-BENA","209-2","BENA",86,47,10,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656,16,2,209,728.5,"East","24A",12,NA,NA,NA,NA,NA,NA,NA,85.8,67.75,3.25,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.911133,287,21.070175,-149.692261,67.656,0
"218",16,"209-2-D-SAPU","209-2","SAPU",53,41,8,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656,16,2,209,728.5,"East","24A",12,NA,NA,NA,NA,NA,NA,NA,85.8,67.75,3.25,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.911133,287,21.070175,-149.692261,67.656,0
"219",16,"209-3-A-BENA","209-3","BENA",67,52,13,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,16,3,209,711.1,"East","24A",11,3,NA,3,NA,NA,1,NA,87.4,64.36363636,7.18,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.430786,276,18.070417,-149.69261,67.656251,0
"220",16,"209-3-A-SAPU","209-3","SAPU",74,55,12,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,16,3,209,711.1,"East","24A",11,3,NA,3,NA,NA,1,NA,87.4,64.36363636,7.18,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.430786,276,18.070417,-149.69261,67.656251,0
"221",16,"209-3-B-SAPU","209-3","SAPU",59,53,15,0,17,NA,1,NA,NA,0.058823529,NA,NA,"Hare",NA,1,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,16,3,209,711.1,"East","24A",11,3,NA,3,NA,NA,1,NA,87.4,64.36363636,7.18,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.430786,276,18.070417,-149.69261,67.656251,0
"222",16,"209-3-D-BENA","209-3","BENA",84,39,10,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,16,3,209,711.1,"East","24A",11,3,NA,3,NA,NA,1,NA,87.4,64.36363636,7.18,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",553.430786,276,18.070417,-149.69261,67.656251,0
"223",16,"209-4-A-SAPU","209-4","SAPU",62,59,8,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444,16,4,209,738,"East","24A",11,1,NA,NA,1,NA,NA,NA,90.2,72.72727273,11.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.090881,296,18.584587,-149.691928,67.656444,0
"224",16,"209-4-B-SAPU","209-4","SAPU",67,54,11,11,16,NA,NA,2,NA,NA,0.125,NA,NA,"Ptarmagin",1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444,16,4,209,738,"East","24A",11,1,NA,NA,1,NA,NA,NA,90.2,72.72727273,11.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.090881,296,18.584587,-149.691928,67.656444,0
"225",16,"209-4-C-BENA","209-4","BENA",57,38,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444,16,4,209,738,"East","24A",11,1,NA,NA,1,NA,NA,NA,90.2,72.72727273,11.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.090881,296,18.584587,-149.691928,67.656444,0
"226",16,"209-4-D-BENA","209-4","BENA",71,50,9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444,16,4,209,738,"East","24A",11,1,NA,NA,1,NA,NA,NA,90.2,72.72727273,11.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",561.090881,296,18.584587,-149.691928,67.656444,0
"227",17,"222-1-A-SAGL","222-1","SAGL",78,49,13,0,27,1,11,NA,0.037037037,0.407407407,NA,"Moose","Hare",NA,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198,17,1,222,769.5,"East","24A",12,12,4,12,NA,2,18,NA,108.4,90.16666667,7.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",669.484009,287,15.029548,-149.809491,67.826198,0
"228",17,"222-1-B-BENA","222-1","BENA",63,58,19,0,9,NA,2,NA,NA,0.222222222,NA,NA,"Hare",NA,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198,17,1,222,769.5,"East","24A",12,12,4,12,NA,2,18,NA,108.4,90.16666667,7.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",669.484009,287,15.029548,-149.809491,67.826198,0
"229",17,"222-1-C-SAGL","222-1","SAGL",74,60,14,0,25,NA,7,NA,NA,0.28,NA,NA,"Hare",NA,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198,17,1,222,769.5,"East","24A",12,12,4,12,NA,2,18,NA,108.4,90.16666667,7.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",669.484009,287,15.029548,-149.809491,67.826198,0
"230",17,"222-1-D-BENA","222-1","BENA",78,38,9,0,9,NA,2,NA,NA,0.222222222,NA,NA,"Hare",NA,1,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198,17,1,222,769.5,"East","24A",12,12,4,12,NA,2,18,NA,108.4,90.16666667,7.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",669.484009,287,15.029548,-149.809491,67.826198,0
"231",17,"222-2-A-BENA","222-2","BENA",81,59,12,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,17,2,222,794.7,"East","24A",11,10,2,10,NA,3,13,NA,116.3,104.0909091,10.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",676.198608,282,15.59229,-149.808768,67.826375,0
"232",17,"222-2-B-SAGL","222-2","SAGL",106,74,19,0,21,NA,10,NA,NA,0.476190476,NA,NA,"Hare",NA,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,17,2,222,794.7,"East","24A",11,10,2,10,NA,3,13,NA,116.3,104.0909091,10.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",676.198608,282,15.59229,-149.808768,67.826375,0
"233",17,"222-2-C-SAGL","222-2","SAGL",67,53,14,0,18,NA,8,NA,NA,0.444444444,NA,NA,"Hare",NA,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,17,2,222,794.7,"East","24A",11,10,2,10,NA,3,13,NA,116.3,104.0909091,10.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",676.198608,282,15.59229,-149.808768,67.826375,0
"234",17,"222-2-D-BENA","222-2","BENA",62,59,8,0,6,NA,1,NA,NA,0.166666667,NA,NA,"Hare",NA,1,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,17,2,222,794.7,"East","24A",11,10,2,10,NA,3,13,NA,116.3,104.0909091,10.36,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",676.198608,282,15.59229,-149.808768,67.826375,0
"235",17,"222-3-A-BENA","222-3","BENA",126,65,16,0,21,NA,3,NA,NA,0.142857143,NA,NA,"Hare",NA,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,17,3,222,778.4,"East","24A",12,10,1,10,NA,2,11,1,106.8,88.5,6.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",672.469177,278,13.422374,-149.809021,67.826615,0
"236",17,"222-3-B-BENA","222-3","BENA",70,62,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,17,3,222,778.4,"East","24A",12,10,1,10,NA,2,11,1,106.8,88.5,6.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",672.469177,278,13.422374,-149.809021,67.826615,0
"237",17,"222-3-B-SAGL","222-3","SAGL",90,74,14,0,22,NA,5,NA,NA,0.227272727,NA,NA,"Hare",NA,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,17,3,222,778.4,"East","24A",12,10,1,10,NA,2,11,1,106.8,88.5,6.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",672.469177,278,13.422374,-149.809021,67.826615,0
"238",17,"222-3-D-SAGL","222-3","SAGL",89,75,11,0,18,1,6,NA,0.055555556,0.333333333,NA,"Moose","Hare",NA,1,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,17,3,222,778.4,"East","24A",12,10,1,10,NA,2,11,1,106.8,88.5,6.33,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",672.469177,278,13.422374,-149.809021,67.826615,0
"239",17,"222-4-A-SAGL","222-4","SAGL",84,77,12,0,11,NA,2,NA,NA,0.181818182,NA,NA,"Hare",NA,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658,17,4,222,805.1,"East","24A",10,8,3,8,NA,NA,15,NA,126.3,103.9,14.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",678.755371,278,16.631924,-149.808355,67.826658,0
"240",17,"222-4-C-BENA","222-4","BENA",92,74,9,12,11,NA,1,NA,NA,0.090909091,NA,NA,"Hare",NA,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658,17,4,222,805.1,"East","24A",10,8,3,8,NA,NA,15,NA,126.3,103.9,14.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",678.755371,278,16.631924,-149.808355,67.826658,0
"241",17,"222-4-C-SAGL","222-4","SAGL",71,66,12,8,15,1,4,NA,0.066666667,0.266666667,NA,"Moose","Hare",NA,1,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658,17,4,222,805.1,"East","24A",10,8,3,8,NA,NA,15,NA,126.3,103.9,14.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",678.755371,278,16.631924,-149.808355,67.826658,0
"242",17,"222-4-D-BENA","222-4","BENA",107,70,8,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658,17,4,222,805.1,"East","24A",10,8,3,8,NA,NA,15,NA,126.3,103.9,14.9,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Clay Loam","Mesic",678.755371,278,16.631924,-149.808355,67.826658,0
"243",18,"235-1-A-BENA","235-1","BENA",59,29,10,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859,18,1,236,477.7,"East","24A",12,9,NA,9,3,NA,5,NA,80.8,65.5,10.25,"Low Shrub","Low Salix lanata ssp. richardsonii (Mesic) (Circumalkaline) (Upland)","Low Shrub","Sandy Gravel","Mesic",813.776917,295,20.303024,-149.727576,68.004859,0
"244",18,"235-1-B-BENA","235-1","BENA",42,18,10,0,10,NA,1,NA,NA,0.1,NA,NA,"Hare",NA,1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859,18,1,236,477.7,"East","24A",12,9,NA,9,3,NA,5,NA,80.8,65.5,10.25,"Low Shrub","Low Salix lanata ssp. richardsonii (Mesic) (Circumalkaline) (Upland)","Low Shrub","Sandy Gravel","Mesic",813.776917,295,20.303024,-149.727576,68.004859,0
"245",18,"235-1-C-SAPU","235-1","SAPU",53,45,12,20,23,NA,3,5,NA,0.130434783,0.217391304,NA,"Hare","Ptarmagin",1,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859,18,1,236,477.7,"East","24A",12,9,NA,9,3,NA,5,NA,80.8,65.5,10.25,"Low Shrub","Low Salix lanata ssp. richardsonii (Mesic) (Circumalkaline) (Upland)","Low Shrub","Sandy Gravel","Mesic",813.776917,295,20.303024,-149.727576,68.004859,0
